typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","2117965018.817",,"2117965018.817","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","203533992.832",,"203533992.832","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","331506665.721",,"331506665.721","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","401138383.82",,"401138383.82","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","69049113.125",,"69049113.125","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","81600033.33",,"81600033.33","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1937033116.964",,"1937033116.964","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","3988577149.508",,"3988577149.508","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","209544856.176",,"209544856.176","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1055746747.793",,"1055746747.793","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","22813951.939",,"22813951.939","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","87335166.92",,"87335166.92","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","734884403.46",,"734884403.46","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","45786535.053",,"45786535.053","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","152860508.469",,"152860508.469","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","44571853.244",,"44571853.244","0","false","true",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","4265942.863",,"4265942.863","0","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1079575625.601",,"1079575625.601","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","36884638.655",,"36884638.655","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","144108255.112",,"144108255.112","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4152522823.22",,"4152522823.22","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","415258724.44",,"415258724.44","0","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7685661096.192",,"7685661096.192","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2392157.845",,"2392157.845","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","263725408.227",,"263725408.227","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2259525.362",,"2259525.362","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","257968114.578",,"257968114.578","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3097450.579",,"3097450.579","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","29251283.921",,"29251283.921","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","26069075.035",,"26069075.035","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","145665044.912",,"145665044.912","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7251966.62",,"7251966.62","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","57054056.54",,"57054056.54","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6970909.485",,"6970909.485","4","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8202771.07",,"8202771.07","4","false","true",
