Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
H6,SGP,39,Singapore,THA,Thailand,2023,Export,6,580464.754
H6,SGP,39,Singapore,THA,Thailand,2023,Import,5,124714.321
H6,SGP,39,Singapore,USA,United States,2022,Export,6,588381.061
H6,SGP,39,Singapore,USA,United States,2022,Import,5,1551899.299
H6,SGP,39,Singapore,USA,United States,2023,Export,6,439941.05
H6,SGP,39,Singapore,USA,United States,2023,Import,5,1376072.231
H6,SGP,40,Singapore,CHN,China,2022,Export,6,416466.133
H6,SGP,40,Singapore,CHN,China,2022,Import,5,171528.872
H6,SGP,40,Singapore,CHN,China,2023,Export,6,329577.92
H6,SGP,40,Singapore,CHN,China,2023,Import,5,146659.777
H6,SGP,40,Singapore,HKG,"Hong Kong, China",2022,Export,6,19654.705
H6,SGP,40,Singapore,HKG,"Hong Kong, China",2022,Import,5,1793.434
H6,SGP,40,Singapore,HKG,"Hong Kong, China",2023,Export,6,21222.345
H6,SGP,40,Singapore,HKG,"Hong Kong, China",2023,Import,5,2217.662
H6,SGP,40,Singapore,IDN,Indonesia,2022,Export,6,175656.23
H6,SGP,40,Singapore,IDN,Indonesia,2022,Import,5,112564.168
H6,SGP,40,Singapore,IDN,Indonesia,2023,Export,6,205727.097
H6,SGP,40,Singapore,IDN,Indonesia,2023,Import,5,77362.667
H6,SGP,40,Singapore,JPN,Japan,2022,Export,6,117351.938
H6,SGP,40,Singapore,JPN,Japan,2022,Import,5,104606.06
H6,SGP,40,Singapore,JPN,Japan,2023,Export,6,90930.645
H6,SGP,40,Singapore,JPN,Japan,2023,Import,5,105987.443
H6,SGP,40,Singapore,KOR,"Korea, Rep.",2022,Export,6,103086.069
H6,SGP,40,Singapore,KOR,"Korea, Rep.",2022,Import,5,25315.739
H6,SGP,40,Singapore,KOR,"Korea, Rep.",2023,Export,6,72733.725
H6,SGP,40,Singapore,KOR,"Korea, Rep.",2023,Import,5,30825.08
H6,SGP,40,Singapore,MYS,Malaysia,2022,Export,6,154778.163
H6,SGP,40,Singapore,MYS,Malaysia,2022,Import,5,165449.931
H6,SGP,40,Singapore,MYS,Malaysia,2023,Export,6,123514.999
H6,SGP,40,Singapore,MYS,Malaysia,2023,Import,5,127706.476
H6,SGP,40,Singapore,SAU,Saudi Arabia,2022,Export,6,6927.13
H6,SGP,40,Singapore,SAU,Saudi Arabia,2022,Import,5,42698.108
H6,SGP,40,Singapore,SAU,Saudi Arabia,2023,Export,6,9046.984
H6,SGP,40,Singapore,SAU,Saudi Arabia,2023,Import,5,21647.345
H6,SGP,40,Singapore,THA,Thailand,2022,Export,6,180167.466
H6,SGP,40,Singapore,THA,Thailand,2022,Import,5,68482.831
H6,SGP,40,Singapore,THA,Thailand,2023,Export,6,141107.546
H6,SGP,40,Singapore,THA,Thailand,2023,Import,5,58284.43
H6,SGP,40,Singapore,USA,United States,2022,Export,6,133574.232
H6,SGP,40,Singapore,USA,United States,2022,Import,5,243525.445
H6,SGP,40,Singapore,USA,United States,2023,Export,6,93376.969
H6,SGP,40,Singapore,USA,United States,2023,Import,5,187055.043
H6,SGP,41,Singapore,CHN,China,2022,Export,6,3086.656
H6,SGP,41,Singapore,CHN,China,2022,Import,5,233.65
H6,SGP,41,Singapore,CHN,China,2023,Export,6,7074.824
H6,SGP,41,Singapore,CHN,China,2023,Import,5,248.773
H6,SGP,41,Singapore,HKG,"Hong Kong, China",2022,Export,6,114.094
H6,SGP,41,Singapore,HKG,"Hong Kong, China",2022,Import,5,14.985
H6,SGP,41,Singapore,HKG,"Hong Kong, China",2023,Export,6,265.049
H6,SGP,41,Singapore,HKG,"Hong Kong, China",2023,Import,5,14.037
H6,SGP,41,Singapore,IDN,Indonesia,2022,Export,6,1151.899
H6,SGP,41,Singapore,IDN,Indonesia,2022,Import,5,8223.432
H6,SGP,41,Singapore,IDN,Indonesia,2023,Export,6,1400.749
H6,SGP,41,Singapore,IDN,Indonesia,2023,Import,5,9744.558
H6,SGP,41,Singapore,JPN,Japan,2022,Export,6,194.597
H6,SGP,41,Singapore,JPN,Japan,2022,Import,5,20.238
H6,SGP,41,Singapore,JPN,Japan,2023,Export,6,125.617
H6,SGP,41,Singapore,JPN,Japan,2023,Import,5,25.084
H6,SGP,41,Singapore,KOR,"Korea, Rep.",2022,Export,6,2317.662
H6,SGP,41,Singapore,KOR,"Korea, Rep.",2022,Import,5,99.641
H6,SGP,41,Singapore,KOR,"Korea, Rep.",2023,Export,6,1562.807
H6,SGP,41,Singapore,KOR,"Korea, Rep.",2023,Import,5,134.582
H6,SGP,41,Singapore,MYS,Malaysia,2022,Export,6,1207.438
H6,SGP,41,Singapore,MYS,Malaysia,2022,Import,5,3075.965
H6,SGP,41,Singapore,MYS,Malaysia,2023,Export,6,1011.053
H6,SGP,41,Singapore,MYS,Malaysia,2023,Import,5,1348.991
H6,SGP,41,Singapore,THA,Thailand,2022,Export,6,1150.137
H6,SGP,41,Singapore,THA,Thailand,2022,Import,5,1095.294
H6,SGP,41,Singapore,THA,Thailand,2023,Export,6,526.797
H6,SGP,41,Singapore,THA,Thailand,2023,Import,5,640.06
H6,SGP,41,Singapore,USA,United States,2022,Export,6,1115.458
H6,SGP,41,Singapore,USA,United States,2022,Import,5,23890.387
H6,SGP,41,Singapore,USA,United States,2023,Export,6,335.592
H6,SGP,41,Singapore,USA,United States,2023,Import,5,18785.416
H6,SGP,42,Singapore,CHN,China,2022,Export,6,23168.699
H6,SGP,42,Singapore,CHN,China,2022,Import,5,267260.054
H6,SGP,42,Singapore,CHN,China,2023,Export,6,23207.114
H6,SGP,42,Singapore,CHN,China,2023,Import,5,291875.006
H6,SGP,42,Singapore,HKG,"Hong Kong, China",2022,Export,6,28498.535
H6,SGP,42,Singapore,HKG,"Hong Kong, China",2022,Import,5,12398.512
H6,SGP,42,Singapore,HKG,"Hong Kong, China",2023,Export,6,34754.727
H6,SGP,42,Singapore,HKG,"Hong Kong, China",2023,Import,5,10544.404
H6,SGP,42,Singapore,IDN,Indonesia,2022,Export,6,193955.268
H6,SGP,42,Singapore,IDN,Indonesia,2022,Import,5,25135.597
H6,SGP,42,Singapore,IDN,Indonesia,2023,Export,6,198226.896
H6,SGP,42,Singapore,IDN,Indonesia,2023,Import,5,19927.233
H6,SGP,42,Singapore,JPN,Japan,2022,Export,6,636710.409
H6,SGP,42,Singapore,JPN,Japan,2022,Import,5,15999.166
H6,SGP,42,Singapore,JPN,Japan,2023,Export,6,823875.942
H6,SGP,42,Singapore,JPN,Japan,2023,Import,5,14818.208
H6,SGP,42,Singapore,KOR,"Korea, Rep.",2022,Export,6,6641.864
H6,SGP,42,Singapore,KOR,"Korea, Rep.",2022,Import,5,5778.899
H6,SGP,42,Singapore,KOR,"Korea, Rep.",2023,Export,6,10171.821
H6,SGP,42,Singapore,KOR,"Korea, Rep.",2023,Import,5,6921.167
H6,SGP,42,Singapore,MYS,Malaysia,2022,Export,6,161124.51
H6,SGP,42,Singapore,MYS,Malaysia,2022,Import,5,10911.047
H6,SGP,42,Singapore,MYS,Malaysia,2023,Export,6,178350.679
H6,SGP,42,Singapore,MYS,Malaysia,2023,Import,5,9311.478
H6,SGP,42,Singapore,SAU,Saudi Arabia,2022,Export,6,1276.717
H6,SGP,42,Singapore,SAU,Saudi Arabia,2022,Import,5,10.407
H6,SGP,42,Singapore,SAU,Saudi Arabia,2023,Export,6,3041.061
H6,SGP,42,Singapore,SAU,Saudi Arabia,2023,Import,5,82.581
H6,SGP,42,Singapore,THA,Thailand,2022,Export,6,160917.814
H6,SGP,42,Singapore,THA,Thailand,2022,Import,5,31924.563
H6,SGP,42,Singapore,THA,Thailand,2023,Export,6,198566.064
H6,SGP,42,Singapore,THA,Thailand,2023,Import,5,31599.371
H6,SGP,42,Singapore,USA,United States,2022,Export,6,19767.538
H6,SGP,42,Singapore,USA,United States,2022,Import,5,17050.165
H6,SGP,42,Singapore,USA,United States,2023,Export,6,14847.483
H6,SGP,42,Singapore,USA,United States,2023,Import,5,23845.487
H6,SGP,43,Singapore,CHN,China,2022,Export,6,97.252
H6,SGP,43,Singapore,CHN,China,2022,Import,5,599.935
H6,SGP,43,Singapore,CHN,China,2023,Export,6,54.486
H6,SGP,43,Singapore,CHN,China,2023,Import,5,4095.663
H6,SGP,43,Singapore,HKG,"Hong Kong, China",2022,Export,6,269.391
H6,SGP,43,Singapore,HKG,"Hong Kong, China",2022,Import,5,327.509
H6,SGP,43,Singapore,HKG,"Hong Kong, China",2023,Export,6,677.045
H6,SGP,43,Singapore,HKG,"Hong Kong, China",2023,Import,5,851.566
H6,SGP,43,Singapore,IDN,Indonesia,2022,Export,6,895.132
H6,SGP,43,Singapore,IDN,Indonesia,2022,Import,5,0.54
H6,SGP,43,Singapore,IDN,Indonesia,2023,Export,6,4679.712
H6,SGP,43,Singapore,IDN,Indonesia,2023,Import,5,5.78
H6,SGP,43,Singapore,JPN,Japan,2022,Export,6,3481.603
H6,SGP,43,Singapore,JPN,Japan,2022,Import,5,3.14
H6,SGP,43,Singapore,JPN,Japan,2023,Export,6,4515.238
H6,SGP,43,Singapore,JPN,Japan,2023,Import,5,5.563
H6,SGP,43,Singapore,KOR,"Korea, Rep.",2022,Export,6,292.438
H6,SGP,43,Singapore,KOR,"Korea, Rep.",2022,Import,5,23.296
H6,SGP,43,Singapore,KOR,"Korea, Rep.",2023,Export,6,368.401
H6,SGP,43,Singapore,KOR,"Korea, Rep.",2023,Import,5,21.904
H6,SGP,43,Singapore,MYS,Malaysia,2022,Export,6,292.551
H6,SGP,43,Singapore,MYS,Malaysia,2022,Import,5,26.25
H6,SGP,43,Singapore,MYS,Malaysia,2023,Export,6,804.34
H6,SGP,43,Singapore,MYS,Malaysia,2023,Import,5,119.08
H6,SGP,43,Singapore,SAU,Saudi Arabia,2022,Export,6,1.172
H6,SGP,43,Singapore,SAU,Saudi Arabia,2023,Export,6,2.555
H6,SGP,43,Singapore,SAU,Saudi Arabia,2023,Import,5,0.074
H6,SGP,43,Singapore,THA,Thailand,2022,Export,6,540.919
H6,SGP,43,Singapore,THA,Thailand,2022,Import,5,15.208
H6,SGP,43,Singapore,THA,Thailand,2023,Export,6,973.112
H6,SGP,43,Singapore,THA,Thailand,2023,Import,5,284.158
H6,SGP,43,Singapore,USA,United States,2022,Export,6,50.905
H6,SGP,43,Singapore,USA,United States,2022,Import,5,320.893
H6,SGP,43,Singapore,USA,United States,2023,Export,6,482.451
H6,SGP,43,Singapore,USA,United States,2023,Import,5,399.624
H6,SGP,44,Singapore,CHN,China,2022,Export,6,1480.085
H6,SGP,44,Singapore,CHN,China,2022,Import,5,124386.883
H6,SGP,44,Singapore,CHN,China,2023,Export,6,1426.093
H6,SGP,44,Singapore,CHN,China,2023,Import,5,117823.216
H6,SGP,44,Singapore,HKG,"Hong Kong, China",2022,Export,6,498.213
H6,SGP,44,Singapore,HKG,"Hong Kong, China",2022,Import,5,247.895
H6,SGP,44,Singapore,HKG,"Hong Kong, China",2023,Export,6,588.697
H6,SGP,44,Singapore,HKG,"Hong Kong, China",2023,Import,5,819.686
H6,SGP,44,Singapore,IDN,Indonesia,2022,Export,6,3800.357
H6,SGP,44,Singapore,IDN,Indonesia,2022,Import,5,67201.169
H6,SGP,44,Singapore,IDN,Indonesia,2023,Export,6,4415.217
H6,SGP,44,Singapore,IDN,Indonesia,2023,Import,5,61632.713
H6,SGP,44,Singapore,JPN,Japan,2022,Export,6,1622.331
H6,SGP,44,Singapore,JPN,Japan,2022,Import,5,2940.025
H6,SGP,44,Singapore,JPN,Japan,2023,Export,6,2384.626
H6,SGP,44,Singapore,JPN,Japan,2023,Import,5,2669.74
H6,SGP,44,Singapore,KOR,"Korea, Rep.",2022,Export,6,610.86
