year,CountryPair,agree,IdealPointAll.x,IdealPointAll.y,IdealPointDistance
1978.0,"('China', 'Thailand')",0.927710843373494,-0.019722150000000008,-0.019722150000000008,0.3948383
1978.0,"('Japan', 'Malaysia')",0.811023622047244,0.48502695,0.48502695,1.2108161
1978.0,"('Japan', 'Saudi Arabia')",0.799180327868853,0.5153954900000001,0.5153954900000001,1.15007902
1978.0,"('Japan', 'Singapore')",0.836,0.71247455,0.71247455,0.7559209
1978.0,"('Japan', 'Thailand')",0.827868852459016,0.634066,0.634066,0.912738
1978.0,"('Malaysia', 'Saudi Arabia')",0.979508196721312,-0.09001256,-0.09001256,0.06073708
1978.0,"('Malaysia', 'Singapore')",0.956,0.10706649999999998,0.10706649999999998,0.4548952
1978.0,"('Malaysia', 'Thailand')",0.979508196721312,0.028657949999999995,0.028657949999999995,0.2980781
1978.0,"('Saudi Arabia', 'Singapore')",0.941666666666667,0.13743503999999998,0.13743503999999998,0.39415812
1978.0,"('Saudi Arabia', 'Thailand')",0.965811965811966,0.05902649,0.05902649,0.23734102
1978.0,"('Singapore', 'Thailand')",0.983333333333333,0.25610555,0.25610555,0.1568171
1979.0,"('China', 'Japan')",0.732323232323232,0.59199817,0.59199817,1.27779766
1979.0,"('China', 'Malaysia')",0.95959595959596,-0.044725799999999996,-0.044725799999999996,0.0043497199999999
1979.0,"('China', 'Saudi Arabia')",0.93298969072165,-0.018026129999999998,-0.018026129999999998,0.05774906
1979.0,"('China', 'Singapore')",0.9375,0.18027392,0.18027392,0.45434916
1979.0,"('China', 'Thailand')",0.943877551020408,0.10418132000000002,0.10418132000000002,0.30216396
1979.0,"('Japan', 'Malaysia')",0.754098360655738,0.59417303,0.59417303,1.27344794
1979.0,"('Japan', 'Saudi Arabia')",0.733333333333333,0.6208726999999999,0.6208726999999999,1.2200486
1979.0,"('Japan', 'Singapore')",0.785714285714286,0.8191727499999999,0.8191727499999999,0.8234485
1979.0,"('Japan', 'Thailand')",0.776859504132231,0.7430801499999999,0.7430801499999999,0.9756337
1979.0,"('Malaysia', 'Saudi Arabia')",0.958333333333333,-0.01585127,-0.01585127,0.05339934
1979.0,"('Malaysia', 'Singapore')",0.953781512605042,0.18244878,0.18244878,0.44999944
1979.0,"('Malaysia', 'Thailand')",0.975206611570248,0.10635618000000001,0.10635618000000001,0.29781424
1979.0,"('Saudi Arabia', 'Singapore')",0.918803418803419,0.20914844999999999,0.20914844999999999,0.3966001
1979.0,"('Saudi Arabia', 'Thailand')",0.932773109243697,0.13305585,0.13305585,0.2444149
1979.0,"('Singapore', 'Thailand')",0.978991596638655,0.33135590000000004,0.33135590000000004,0.1521852
1980.0,"('China', 'Japan')",0.720930232558139,0.618183085,0.618183085,1.30562583
1980.0,"('China', 'Malaysia')",0.964705882352941,-0.05873261,-0.05873261,0.04820556
1980.0,"('China', 'Saudi Arabia')",0.958823529411765,-0.05938204,-0.05938204,0.04950442
1980.0,"('China', 'Singapore')",0.932926829268293,0.14227843499999998,0.14227843499999998,0.35381653
1980.0,"('China', 'Thailand')",0.94047619047619,0.109832585,0.109832585,0.28892483
1980.0,"('Japan', 'Malaysia')",0.735294117647059,0.594080305,0.594080305,1.35383139
1980.0,"('Japan', 'Saudi Arabia')",0.720588235294118,0.593430875,0.593430875,1.35513025
1980.0,"('Japan', 'Singapore')",0.767676767676768,0.79509135,0.79509135,0.9518093
1980.0,"('Japan', 'Thailand')",0.767326732673267,0.7626455,0.7626455,1.016701
1980.0,"('Malaysia', 'Saudi Arabia')",0.975490196078431,-0.08348481999999999,-0.08348481999999999,0.00129886
1980.0,"('Malaysia', 'Singapore')",0.964285714285714,0.11817565499999999,0.11817565499999999,0.40202209
1980.0,"('Malaysia', 'Thailand')",0.97,0.08572980499999999,0.08572980499999999,0.33713039
1980.0,"('Saudi Arabia', 'Singapore')",0.948979591836735,0.117526225,0.117526225,0.40332095
1980.0,"('Saudi Arabia', 'Thailand')",0.955,0.085080375,0.085080375,0.33842925
1980.0,"('Singapore', 'Thailand')",0.994845360824742,0.28674085,0.28674085,0.0648917
1981.0,"('China', 'Japan')",0.666666666666667,0.64727632,0.64727632,1.33830336
1981.0,"('China', 'Malaysia')",0.961538461538462,-0.04818978,-0.04818978,0.05262884
1981.0,"('China', 'Saudi Arabia')",0.951754385964912,-0.0065812025,-0.0065812025,0.030588315
1981.0,"('China', 'Singapore')",0.942857142857143,0.11989671999999998,0.11989671999999998,0.28354416
1981.0,"('China', 'Thailand')",0.961538461538462,-0.08200478,-0.08200478,0.12025884
