Year,Product,HS Code,Country,Imports,Exports,Trade Volume
2024,Jewellery & Precious Metals,71.0,Malaysia,867727983.3892323,,
2024,Optical & Medical Instruments,90.0,Malaysia,387960719.837387,,
2024,Organic Chemicals,29.0,Malaysia,537259322.7557207,,
2024,Plastics,39.0,Malaysia,707837753.2980673,,
2024,Other Chemicals,38.0,Saudi Arabia,132845857.7112972,,
2024,Electrical Equipment & AV Gear,85.0,Saudi Arabia,1435752286.7264016,,
2024,Cosmetics & Fragrances,33.0,Saudi Arabia,13487728.29658218,,
2024,Machinery & Boilers,84.0,Saudi Arabia,74652098.00121914,,
2024,Base Metal Products,83.0,Saudi Arabia,573786.6107218718,,
2024,Mineral Fuels & Oils,27.0,Saudi Arabia,289369009.6769249,,
2024,Jewellery & Precious Metals,71.0,Saudi Arabia,79255446.09817745,,
2024,Optical & Medical Instruments,90.0,Saudi Arabia,44034638.86127331,,
2024,Organic Chemicals,29.0,Saudi Arabia,20807833.23864793,,
2024,Plastics,39.0,Saudi Arabia,62117391.64393415,,
2024,Other Chemicals,38.0,South Korea,205077378.0199768,,
2024,Electrical Equipment & AV Gear,85.0,South Korea,2328559182.3248825,,
2024,Cosmetics & Fragrances,33.0,South Korea,167105061.6493295,,
2024,Machinery & Boilers,84.0,South Korea,3234578708.075283,,
2024,Base Metal Products,83.0,South Korea,20325904.86560949,,
2024,Mineral Fuels & Oils,27.0,South Korea,7074724524.4176655,,
2024,Jewellery & Precious Metals,71.0,South Korea,636651618.4520483,,
2024,Optical & Medical Instruments,90.0,South Korea,318524295.31425124,,
2024,Organic Chemicals,29.0,South Korea,330952796.2146224,,
2024,Plastics,39.0,South Korea,461909597.00139534,,
2024,Other Chemicals,38.0,Thailand,67058306.46641764,,
2024,Electrical Equipment & AV Gear,85.0,Thailand,691539940.341394,,
2024,Cosmetics & Fragrances,33.0,Thailand,41878331.700537205,,
2024,Machinery & Boilers,84.0,Thailand,850450100.1159388,,
2024,Base Metal Products,83.0,Thailand,7458396.280844744,,
2024,Mineral Fuels & Oils,27.0,Thailand,3170900278.298302,,
2024,Jewellery & Precious Metals,71.0,Thailand,246019465.6837524,,
2024,Optical & Medical Instruments,90.0,Thailand,154345997.89357066,,
2024,Organic Chemicals,29.0,Thailand,176844537.88375494,,
2024,Plastics,39.0,Thailand,203613067.45377424,,
2024,Other Chemicals,38.0,United States,798501671.3614397,,
2024,Electrical Equipment & AV Gear,85.0,United States,10301832402.58817,,
2024,Cosmetics & Fragrances,33.0,United States,390244726.7013722,,
2024,Machinery & Boilers,84.0,United States,5904341284.115347,,
2024,Base Metal Products,83.0,United States,66725407.88819964,,
2024,Mineral Fuels & Oils,27.0,United States,33391122970.245567,,
2024,Jewellery & Precious Metals,71.0,United States,2345457832.7858887,,
2024,Optical & Medical Instruments,90.0,United States,900962300.343277,,
2024,Organic Chemicals,29.0,United States,1481642339.1744337,,
2024,Plastics,39.0,United States,2333722348.163185,,
2024,All Products,99.0,China,75855289897.77983,,
2024,All Products,99.0,Indonesia,9089769097.056938,,
2024,All Products,99.0,Japan,23927730317.03772,,
2024,All Products,99.0,Malaysia,16338173076.297768,,
2024,All Products,99.0,Saudi Arabia,2152896076.86518,,
2024,All Products,99.0,South Korea,14778409066.335064,,
2024,All Products,99.0,Thailand,5610108422.118287,,
2024,All Products,99.0,United States,57914553283.36688,,
2025,Other Chemicals,38.0,China,120240.9348294724,,
2025,Electrical Equipment & AV Gear,85.0,China,1480949.672985472,,
2025,Cosmetics & Fragrances,33.0,China,40556.91089424332,,
2025,Machinery & Boilers,84.0,China,794525.685973067,,
2025,Base Metal Products,83.0,China,5287.438841609064,,
2025,Mineral Fuels & Oils,27.0,China,5487109.570167453,,
2025,Jewellery & Precious Metals,71.0,China,334679.9295368756,,
2025,Optical & Medical Instruments,90.0,China,106208.8830822553,,
2025,Organic Chemicals,29.0,China,143761.03952164995,,
2025,Plastics,39.0,China,301180.17714722845,,
2025,Other Chemicals,38.0,Indonesia,31766.15850981149,,
2025,Electrical Equipment & AV Gear,85.0,Indonesia,422385.5532384464,,
2025,Cosmetics & Fragrances,33.0,Indonesia,11560.298362581025,,
2025,Machinery & Boilers,84.0,Indonesia,229136.4091195468,,
2025,Base Metal Products,83.0,Indonesia,1502.8745155527884,,
2025,Mineral Fuels & Oils,27.0,Indonesia,1567967.839044995,,
2025,Jewellery & Precious Metals,71.0,Indonesia,95411.03864628746,,
2025,Optical & Medical Instruments,90.0,Indonesia,30838.57215958537,,
2025,Organic Chemicals,29.0,Indonesia,41756.05977159637,,
2025,Plastics,39.0,Indonesia,85206.17436892992,,
2025,Other Chemicals,38.0,Japan,36396.92047159758,,
2025,Other Chemicals,38.0,Japan,29584.77275512944,,
2025,Electrical Equipment & AV Gear,85.0,Japan,432803.90926737135,,
2025,Electrical Equipment & AV Gear,85.0,Japan,438208.7786103843,,
2025,Cosmetics & Fragrances,33.0,Japan,11968.856826438345,,
2025,Cosmetics & Fragrances,33.0,Japan,11868.016889473409,,
2025,Machinery & Boilers,84.0,Japan,232425.43805803132,,
2025,Machinery & Boilers,84.0,Japan,233462.09148478287,,
2025,Base Metal Products,83.0,Japan,1555.6555962813104,,
2025,Base Metal Products,83.0,Japan,1507.3338716431176,,
2025,Mineral Fuels & Oils,27.0,Japan,1557550.6624864342,,
2025,Mineral Fuels & Oils,27.0,Japan,1578546.4074886497,,
2025,Jewellery & Precious Metals,71.0,Japan,97668.8453560527,,
2025,Jewellery & Precious Metals,71.0,Japan,98775.1822411844,,
2025,Optical & Medical Instruments,90.0,Japan,31446.34405986128,,
2025,Optical & Medical Instruments,90.0,Japan,31303.40231677841,,
2025,Organic Chemicals,29.0,Japan,42235.48578494475,,
2025,Organic Chemicals,29.0,Japan,41894.60385626882,,
2025,Plastics,39.0,Japan,86581.74186135015,,
2025,Plastics,39.0,Japan,86462.70102742371,,
2025,Other Chemicals,38.0,Malaysia,30841.89745183156,,
2025,Electrical Equipment & AV Gear,85.0,Malaysia,404664.4916251293,,
2025,Cosmetics & Fragrances,33.0,Malaysia,11066.141233806273,,
2025,Machinery & Boilers,84.0,Malaysia,217764.72759376108,,
2025,Base Metal Products,83.0,Malaysia,1433.5619750887397,,
2025,Mineral Fuels & Oils,27.0,Malaysia,1501306.259746651,,
2025,Jewellery & Precious Metals,71.0,Malaysia,91588.04136102129,,
2025,Optical & Medical Instruments,90.0,Malaysia,29329.619757294608,,
2025,Organic Chemicals,29.0,Malaysia,39816.01430599561,,
2025,Plastics,39.0,Malaysia,81853.72652723358,,
2025,Other Chemicals,38.0,Saudi Arabia,20398.153720716156,,
2025,Electrical Equipment & AV Gear,85.0,Saudi Arabia,302033.1056837195,,
2025,Cosmetics & Fragrances,33.0,Saudi Arabia,7807.663812221024,,
2025,Machinery & Boilers,84.0,Saudi Arabia,151434.8905375778,,
2025,Base Metal Products,83.0,Saudi Arabia,968.8424351539254,,
2025,Mineral Fuels & Oils,27.0,Saudi Arabia,1046730.7249403788,,
2025,Jewellery & Precious Metals,71.0,Saudi Arabia,65108.1167946568,,
2025,Optical & Medical Instruments,90.0,Saudi Arabia,20925.74592450958,,
2025,Organic Chemicals,29.0,Saudi Arabia,27544.59759224899,,
2025,Plastics,39.0,Saudi Arabia,58082.0776099498,,
2025,Other Chemicals,38.0,South Korea,39637.74506064797,,
2025,Electrical Equipment & AV Gear,85.0,South Korea,552480.7519460287,,
2025,Cosmetics & Fragrances,33.0,South Korea,15192.547643900714,,
2025,Machinery & Boilers,84.0,South Korea,301777.0702073629,,
2025,Base Metal Products,83.0,South Korea,1980.4506235551987,,
2025,Mineral Fuels & Oils,27.0,South Korea,2046555.965216487,,
2025,Jewellery & Precious Metals,71.0,South Korea,124478.9301062866,,
2025,Optical & Medical Instruments,90.0,South Korea,39968.0916015144,,
2025,Organic Chemicals,29.0,South Korea,53857.64825356681,,
2025,Plastics,39.0,South Korea,110904.86276919275,,
2025,Other Chemicals,38.0,Thailand,18057.655153126485,,
2025,Electrical Equipment & AV Gear,85.0,Thailand,264717.83680849225,,
2025,Cosmetics & Fragrances,33.0,Thailand,7212.353593633105,,
2025,Machinery & Boilers,84.0,Thailand,144221.7147103349,,
2025,Base Metal Products,83.0,Thailand,947.2152537280608,,
2025,Mineral Fuels & Oils,27.0,Thailand,991729.71583037,,
2025,Jewellery & Precious Metals,71.0,Thailand,59948.30563692498,,
2025,Optical & Medical Instruments,90.0,Thailand,19351.16565634758,,
2025,Organic Chemicals,29.0,Thailand,26146.490113841257,,
2025,Plastics,39.0,Thailand,53579.66686635706,,
2025,Other Chemicals,38.0,United States,76339.8623419957,,
2025,Electrical Equipment & AV Gear,85.0,United States,1079570.8293007382,,
2025,Cosmetics & Fragrances,33.0,United States,29339.314941442783,,
2025,Machinery & Boilers,84.0,United States,577784.7272432833,,
2025,Base Metal Products,83.0,United States,3873.043114837209,,
2025,Mineral Fuels & Oils,27.0,United States,3998043.010356172,,
2025,Jewellery & Precious Metals,71.0,United States,242694.81719840103,,
2025,Optical & Medical Instruments,90.0,United States,77500.76173367578,,
2025,Organic Chemicals,29.0,United States,105618.05268543265,,
2025,Plastics,39.0,United States,217988.63451443092,,
2025,All Products,99.0,China,8814500.242979325,,
2025,All Products,99.0,Indonesia,2517530.9777373327,,
2025,All Products,99.0,Japan,5082247.1503100805,,
2025,All Products,99.0,Malaysia,2409664.4815778127,,
2025,All Products,99.0,Saudi Arabia,1701033.9190511324,,
2025,All Products,99.0,South Korea,3286834.063428543,,
2025,All Products,99.0,Thailand,1585912.119623155,,
2025,All Products,99.0,United States,6408753.053430409,,
2026,Other Chemicals,38.0,China,88580.00442119868,,
2026,Electrical Equipment & AV Gear,85.0,China,1148441.3187008994,,
2026,Cosmetics & Fragrances,33.0,China,29055.65288299183,,
2026,Machinery & Boilers,84.0,China,608223.7431977335,,
2026,Base Metal Products,83.0,China,3606.1638727259738,,
2026,Mineral Fuels & Oils,27.0,China,4338160.888698599,,
2026,Jewellery & Precious Metals,71.0,China,252359.01727733552,,
2026,Optical & Medical Instruments,90.0,China,78569.26427596036,,
2026,Organic Chemicals,29.0,China,107183.72917819856,,
2026,Plastics,39.0,China,225725.67707507132,,
2026,Other Chemicals,38.0,Indonesia,23576.293870313028,,
2026,Electrical Equipment & AV Gear,85.0,Indonesia,328747.84548292967,,
2026,Cosmetics & Fragrances,33.0,Indonesia,8175.181754736358,,
2026,Machinery & Boilers,84.0,Indonesia,173789.298996302,,
2026,Base Metal Products,83.0,Indonesia,997.6402170711264,,
2026,Mineral Fuels & Oils,27.0,Indonesia,1247129.3094982824,,
2026,Jewellery & Precious Metals,71.0,Indonesia,71815.03728761757,,
2026,Optical & Medical Instruments,90.0,Indonesia,22253.790163046084,,
2026,Organic Chemicals,29.0,Indonesia,30406.66007709012,,
2026,Plastics,39.0,Indonesia,64183.263912924886,,
2026,Other Chemicals,38.0,Japan,26610.914641906205,,
2026,Other Chemicals,38.0,Japan,21501.647048562067,,
2026,Electrical Equipment & AV Gear,85.0,Japan,331690.75911426026,,
2026,Electrical Equipment & AV Gear,85.0,Japan,331854.1796781735,,
2026,Cosmetics & Fragrances,33.0,Japan,8256.131785980948,,
2026,Cosmetics & Fragrances,33.0,Japan,8252.297313926892,,
2026,Machinery & Boilers,84.0,Japan,175279.52554205575,,
2026,Machinery & Boilers,84.0,Japan,175312.05478461436,,
2026,Base Metal Products,83.0,Japan,1008.0391258119472,,
2026,Base Metal Products,83.0,Japan,1005.8065157200411,,
2026,Mineral Fuels & Oils,27.0,Japan,1256772.730484934,,
2026,Mineral Fuels & Oils,27.0,Japan,1257380.7889523047,,
2026,Jewellery & Precious Metals,71.0,Japan,72463.83488094117,,
2026,Jewellery & Precious Metals,71.0,Japan,72500.43589196874,,
2026,Optical & Medical Instruments,90.0,Japan,22453.08535681512,,
2026,Optical & Medical Instruments,90.0,Japan,22447.994471580943,,
2026,Organic Chemicals,29.0,Japan,30666.103636492437,,
2026,Organic Chemicals,29.0,Japan,30654.077685829943,,
2026,Plastics,39.0,Japan,64742.156147148766,,
2026,Plastics,39.0,Japan,64738.11840381548,,
2026,Other Chemicals,38.0,Malaysia,22326.94552386038,,
2026,Electrical Equipment & AV Gear,85.0,Malaysia,309611.4525069156,,
2026,Cosmetics & Fragrances,33.0,Malaysia,7693.885281910393,,
2026,Machinery & Boilers,84.0,Malaysia,163604.00316111298,,
2026,Base Metal Products,83.0,Malaysia,938.03814211492,,
2026,Mineral Fuels & Oils,27.0,Malaysia,1174693.8349101765,,
2026,Jewellery & Precious Metals,71.0,Malaysia,67625.6725981119,,
2026,Optical & Medical Instruments,90.0,Malaysia,20941.65231172988,,
2026,Organic Chemicals,29.0,Malaysia,28619.46831474385,,
2026,Plastics,39.0,Malaysia,60440.06618577779,,
2026,Other Chemicals,38.0,Saudi Arabia,14713.65541913227,,
2026,Electrical Equipment & AV Gear,85.0,Saudi Arabia,231819.50844225305,,
2026,Cosmetics & Fragrances,33.0,Saudi Arabia,5715.624780460725,,
2026,Machinery & Boilers,84.0,Saudi Arabia,122051.13620439036,,
2026,Base Metal Products,83.0,Saudi Arabia,690.6845511167713,,
2026,Mineral Fuels & Oils,27.0,Saudi Arabia,878289.891207615,,
2026,Jewellery & Precious Metals,71.0,Saudi Arabia,50441.38798516474,,
2026,Optical & Medical Instruments,90.0,Saudi Arabia,15595.67020541104,,
2026,Organic Chemicals,29.0,Saudi Arabia,21291.16935435033,,
2026,Plastics,39.0,Saudi Arabia,45070.73840872757,,
2026,Other Chemicals,38.0,South Korea,29214.9980838603,,
2026,Electrical Equipment & AV Gear,85.0,South Korea,429338.8886756465,,
2026,Cosmetics & Fragrances,33.0,South Korea,10722.249948608833,,
2026,Machinery & Boilers,84.0,South Korea,227147.18184154844,,
2026,Base Metal Products,83.0,South Korea,1314.034779428417,,
2026,Mineral Fuels & Oils,27.0,South Korea,1627038.6108333175,,
2026,Jewellery & Precious Metals,71.0,South Korea,93905.8889996741,,
2026,Optical & Medical Instruments,90.0,South Korea,29126.959166799792,,
2026,Organic Chemicals,29.0,South Korea,39774.515213252125,,
2026,Plastics,39.0,South Korea,83927.5680090979,,
2026,Other Chemicals,38.0,Thailand,13193.44726493832,,
2026,Electrical Equipment & AV Gear,85.0,Thailand,205787.5030508864,,
2026,Cosmetics & Fragrances,33.0,Thailand,5078.02432021446,,
2026,Machinery & Boilers,84.0,Thailand,108703.74820544342,,
2026,Base Metal Products,83.0,Thailand,615.4092550372153,,
2026,Mineral Fuels & Oils,27.0,Thailand,782320.9447190837,,
2026,Jewellery & Precious Metals,71.0,Thailand,44847.05000580593,,
2026,Optical & Medical Instruments,90.0,Thailand,13863.01129383593,,
2026,Organic Chemicals,29.0,Thailand,18952.938166508928,,
2026,Plastics,39.0,Thailand,40073.99735390455,,
2026,Other Chemicals,38.0,United States,56018.84092765243,,
2026,Electrical Equipment & AV Gear,85.0,United States,831521.5351704872,,
2026,Cosmetics & Fragrances,33.0,United States,20945.718038733103,,
2026,Machinery & Boilers,84.0,United States,440102.2851267013,,
2026,Base Metal Products,83.0,United States,2591.601057400591,,
2026,Mineral Fuels & Oils,27.0,United States,3144073.936773338,,
2026,Jewellery & Precious Metals,71.0,United States,182428.44892745357,,
2026,Optical & Medical Instruments,90.0,United States,56738.08769440578,,
2026,Organic Chemicals,29.0,United States,77453.67896885832,,
2026,Plastics,39.0,United States,163144.21873177483,,
2026,All Products,99.0,China,6879905.459580714,,
2026,All Products,99.0,Indonesia,1971074.3212603133,,
2026,All Products,99.0,Japan,3975590.681462843,,
2026,All Products,99.0,Malaysia,1856495.0189364543,,
2026,All Products,99.0,Saudi Arabia,1385679.466558622,,
2026,All Products,99.0,South Korea,2571510.895551234,,
2026,All Products,99.0,Thailand,1233436.073635659,,
2026,All Products,99.0,United States,4975018.351416805,,
