Year,Product,HS Code,Country,Country ISO,Imports,Exports,Trade Volume
2015,Base Metal Products,83,China,CHN,128714912.0,37130360.95,165845272.95
2015,Base Metal Products,83,Hong Kong,HKG,7536864.037,22138009.52,29674873.557
2015,Base Metal Products,83,Indonesia,IDN,11217775.57,75491430.16,86709205.72999999
2015,Base Metal Products,83,Japan,JPN,18719079.21,4950875.005,23669954.215
2015,Base Metal Products,83,Malaysia,MYS,53886491.29,86122958.93,140009450.22
2015,Base Metal Products,83,South Korea,KOR,20143955.4,8159789.191,28303744.591
2015,Base Metal Products,83,Saudi Arabia,SAU,596.736,1630964.835,1631561.571
2015,Base Metal Products,83,Thailand,THA,15155588.66,15580314.27,30735902.93
2015,Base Metal Products,83,USA,USA,60598761.72,28520732.71,89119494.43
2015,Mineral Fuels & Oils,27,China,CHN,3511524547.0,3746010774.0,7257535321.0
2015,Mineral Fuels & Oils,27,Hong Kong,HKG,31308243.02,2026373268.0,2057681511.02
2015,Mineral Fuels & Oils,27,Indonesia,IDN,4041597829.0,8045707054.0,12087304883.0
2015,Mineral Fuels & Oils,27,Japan,JPN,2076618578.0,380644421.1,2457262999.1
2015,Mineral Fuels & Oils,27,Malaysia,MYS,6828674039.0,10913841760.0,17742515799.0
2015,Mineral Fuels & Oils,27,South Korea,KOR,4025131900.0,934262552.6,4959394452.6
2015,Mineral Fuels & Oils,27,Saudi Arabia,SAU,5378727992.0,37990784.69,5416718776.69
2015,Mineral Fuels & Oils,27,Thailand,THA,1801853592.0,646680027.2,2448533619.2
2015,Mineral Fuels & Oils,27,USA,USA,1577248503.0,895796924.8,2473045427.8
2015,Jewellery & Precious Metals,71,China,CHN,333605647.9,3909897602.0,4243503249.9
2015,Jewellery & Precious Metals,71,Hong Kong,HKG,1857525381.0,2918532802.0,4776058183.0
2015,Jewellery & Precious Metals,71,Indonesia,IDN,2402667235.0,1411944467.0,3814611702.0
2015,Jewellery & Precious Metals,71,Japan,JPN,1831041403.0,315260730.9,2146302133.9
2015,Jewellery & Precious Metals,71,Malaysia,MYS,995526852.5,1344418821.0,2339945673.5
2015,Jewellery & Precious Metals,71,South Korea,KOR,142267610.8,48096170.23,190363781.03
2015,Jewellery & Precious Metals,71,Saudi Arabia,SAU,33730428.69,10372535.71,44102964.4
2015,Jewellery & Precious Metals,71,Thailand,THA,392701123.7,505358348.7,898059472.4
2015,Jewellery & Precious Metals,71,USA,USA,804900847.0,316673709.5,1121574556.5
2015,Machinery & Boilers,84,China,CHN,9558268838.0,5573599475.0,15131868313.0
2015,Machinery & Boilers,84,Hong Kong,HKG,323688052.4,2953603789.0,3277291841.4
2015,Machinery & Boilers,84,Indonesia,IDN,1655732965.0,5413407227.0,7069140192.0
2015,Machinery & Boilers,84,Japan,JPN,3909000940.0,2824751040.0,6733751980.0
2015,Machinery & Boilers,84,Malaysia,MYS,3952318738.0,4648963981.0,8601282719.0
2015,Machinery & Boilers,84,South Korea,KOR,910823639.0,2098595883.0,3009419522.0
2015,Machinery & Boilers,84,Saudi Arabia,SAU,4675613.571,454954155.6,459629769.171
2015,Machinery & Boilers,84,Thailand,THA,1817730573.0,2334770559.0,4152501132.0
2015,Machinery & Boilers,84,USA,USA,9647732187.0,5520190926.0,15167923113.0
2015,Optical & Medical Instruments,90,China,CHN,1031433576.0,2465698215.0,3497131791.0
2015,Optical & Medical Instruments,90,Hong Kong,HKG,68490586.38,508979863.6,577470449.98
2015,Optical & Medical Instruments,90,Indonesia,IDN,290352070.1,872776771.2,1163128841.3000002
2015,Optical & Medical Instruments,90,Japan,JPN,865679685.6,1008204768.0,1873884453.6
2015,Optical & Medical Instruments,90,Malaysia,MYS,1191685352.0,1071951672.0,2263637024.0
2015,Optical & Medical Instruments,90,South Korea,KOR,123990398.1,760159482.2,884149880.3000001
2015,Optical & Medical Instruments,90,Saudi Arabia,SAU,753148.977,46606046.06,47359195.037
2015,Optical & Medical Instruments,90,Thailand,THA,114151177.4,524204437.6,638355615.0
2015,Optical & Medical Instruments,90,USA,USA,2856794793.0,3041107563.0,5897902356.0
2015,Organic Chemicals,29,China,CHN,704644668.0,2234411494.0,2939056162.0
2015,Organic Chemicals,29,Hong Kong,HKG,11019956.01,48936569.43,59956525.44
2015,Organic Chemicals,29,Indonesia,IDN,60028743.86,1158015069.0,1218043812.86
2015,Organic Chemicals,29,Japan,JPN,268091975.5,226429857.9,494521833.4
2015,Organic Chemicals,29,Malaysia,MYS,231291675.1,1000734390.0,1232026065.1
2015,Organic Chemicals,29,South Korea,KOR,107499730.4,364748930.9,472248661.3
2015,Organic Chemicals,29,Saudi Arabia,SAU,857135416.3,18026878.7,875162295.0
