ReporterName,PartnerName,ProductCode,Year,TradeValue in 1000 USD_Export,TradeValue in 1000 USD_Import,Total_Trade,HS Code,4 digit categories,Product descriptions
Singapore,"Korea, Rep.",25,2022,405.95,3984.228,4390.178,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,"Korea, Rep.",26,2022,2477.119,7439.214,9916.333,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,Indonesia,30,2022,88118.796,34576.496,122695.292,30.0,3001 - 3006,Pharmaceutical products
Singapore,"Korea, Rep.",27,2022,567050.116,6802129.888,7369180.004000001,27.0,2701 - 2715,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
Singapore,"Korea, Rep.",28,2022,19724.605,106936.424,126661.029,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,Indonesia,29,2022,1106622.287,81943.62,1188565.9070000001,29.0,2901 - 2942,Organic chemicals
Singapore,"Korea, Rep.",29,2022,302701.417,278161.016,580862.433,29.0,2901 - 2942,Organic chemicals
Singapore,"Korea, Rep.",30,2022,355586.333,82630.958,438217.29099999997,30.0,3001 - 3006,Pharmaceutical products
Singapore,Indonesia,28,2022,47675.415,66903.617,114579.032,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,"Korea, Rep.",32,2022,74078.023,15811.863,89889.886,32.0,3201 - 3215,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"
Singapore,Indonesia,23,2022,104705.651,38679.041,143384.69199999998,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,Indonesia,27,2022,10239691.91,4772573.698,15012265.608,27.0,2701 - 2715,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
Singapore,"Korea, Rep.",33,2022,2164267.663,220130.173,2384397.836,33.0,3301 - 3307,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
Singapore,"Korea, Rep.",34,2022,93150.688,28261.889,121412.57699999999,34.0,3401 - 3407,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster"
Singapore,Indonesia,26,2022,5710.862,12471.087,18181.949,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,"Korea, Rep.",35,2022,9722.779,5014.22,14736.999,35.0,3501 - 3507,Albuminoidal substances; modified starches; glues; enzymes
Singapore,"Korea, Rep.",36,2022,4630.495,411.513,5042.008,36.0,3601 - 3606,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
Singapore,Indonesia,25,2022,29526.989,77529.411,107056.4,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,"Korea, Rep.",37,2022,5360.83,17352.53,22713.36,37.0,3701 - 3707,Photographic or cinematographic goods
Singapore,"Korea, Rep.",38,2022,953069.021,297461.579,1250530.6,38.0,3801 - 3825,Miscellaneous chemical products
Singapore,Indonesia,24,2022,36778.298,191918.636,228696.934,24.0,2401 - 2403,Tobacco and manufactured tobacco substitutes
Singapore,"Korea, Rep.",39,2022,279946.791,224289.281,504236.07200000004,39.0,3901 - 3926,Plastics and articles thereof
Singapore,"Korea, Rep.",40,2022,103086.069,25315.739,128401.808,40.0,4001 - 4017,Rubber and articles thereof
Singapore,Indonesia,52,2022,3941.659,1579.694,5521.353,52.0,5201 - 5212,Cotton
Singapore,Japan,78,2022,58.561,1161.5,1220.061,78.0,7801 - 7806,Lead and articles thereof
Singapore,"Korea, Rep.",62,2022,10377.572,3193.564,13571.136,62.0,6201 - 6217,"Articles of apparel and clothing accessories, not knitted or crocheted"
Singapore,Indonesia,73,2022,772688.729,136304.994,908993.723,73.0,7301 - 7326,Articles of iron or steel
Singapore,Japan,18,2022,179364.29,6401.023,185765.313,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,Indonesia,83,2022,77125.119,8191.345,85316.464,83.0,8301 - 8311,Miscellaneous articles of base metal
Singapore,Japan,19,2022,135876.802,50840.883,186717.685,19.0,1901 - 1905,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
Singapore,Japan,20,2022,2192.868,8503.234,10696.102,20.0,2001 - 2009,"Preparations of vegetables, fruit, nuts or other parts of plants"
Singapore,Indonesia,82,2022,145385.451,4126.626,149512.077,82.0,8201 - 8215,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"
Singapore,Japan,21,2022,167088.17,69228.885,236317.055,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,Japan,22,2022,265964.905,98203.074,364167.97900000005,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,Indonesia,81,2022,3728.184,2155.258,5883.442,81.0,8101 - 8113,Other base metals; cermets; articles thereof
Singapore,Japan,23,2022,8199.58,7376.939,15576.519,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,Japan,24,2022,12961.339,3945.118,16906.457,24.0,2401 - 2403,Tobacco and manufactured tobacco substitutes
Singapore,Indonesia,80,2022,23345.965,429319.382,452665.347,80.0,8001 - 8007,Tin and articles thereof
Singapore,Japan,25,2022,236.606,143175.474,143412.08,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,Japan,26,2022,250.213,17969.988,18220.201,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,Indonesia,79,2022,14192.627,3190.771,17383.398,79.0,7901 - 7907,Zinc and articles thereof
Singapore,Japan,27,2022,997644.703,2389108.135,3386752.8379999995,27.0,2701 - 2715,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
Singapore,Japan,28,2022,66442.027,176744.411,243186.438,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,Indonesia,78,2022,974.22,1745.151,2719.371,78.0,7801 - 7806,Lead and articles thereof
Singapore,Japan,29,2022,307314.338,340861.137,648175.475,29.0,2901 - 2942,Organic chemicals
Singapore,Japan,30,2022,992117.868,114292.885,1106410.753,30.0,3001 - 3006,Pharmaceutical products
Singapore,Indonesia,76,2022,166486.133,20578.446,187064.579,76.0,7601 - 7616,Aluminium and articles thereof
Singapore,Japan,31,2022,544.924,227.52,772.444,31.0,3101 - 3105,Fertilisers
Singapore,Japan,32,2022,21082.56,1009814.844,1030897.4040000001,32.0,3201 - 3215,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"
Singapore,Indonesia,75,2022,34895.674,6027.816,40923.49,75.0,7501 - 7508,Nickel and articles thereof
Singapore,Japan,33,2022,353021.437,786920.559,1139941.996,33.0,3301 - 3307,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
Singapore,Japan,34,2022,41586.382,107578.51,149164.892,34.0,3401 - 3407,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster"
Singapore,Indonesia,74,2022,66972.772,35696.418,102669.19,74.0,7401 - 7419,Copper and articles thereof
Singapore,Japan,35,2022,15021.791,10045.617,25067.408,35.0,3501 - 3507,Albuminoidal substances; modified starches; glues; enzymes
Singapore,Japan,17,2022,2211.07,4008.39,6219.46,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,Indonesia,84,2022,5126663.068,1609132.388,6735795.456,84.0,8401 - 8487,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"
Singapore,Japan,16,2022,1687.983,14719.846,16407.828999999998,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,Japan,6,2022,6014.135,1028.39,7042.525000000001,6.0,0601 - 0604,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"
Singapore,Indonesia,96,2022,28698.17,19177.487,47875.657,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,Indonesia,93,2022,42.561,,42.561,93.0,9301 - 9307,Arms and ammunition; parts and accessories thereof
Singapore,Indonesia,97,2022,6980.616,17681.096,24661.712,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,Indonesia,99,2022,1206225.731,663428.786,1869654.517,,,
Singapore,Indonesia,92,2022,7512.512,9801.791,17314.303,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,Japan,1,2022,296.013,233.542,529.555,1.0,0101 - 0106,Live animals
Singapore,Japan,2,2022,3.629,32277.907,32281.536,2.0,0201 - 0210,Meat and edible meat offal
Singapore,Indonesia,91,2022,191264.658,3871.937,195136.595,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,Japan,3,2022,8398.447,94143.643,102542.09,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,Japan,4,2022,138720.748,14867.407,153588.155,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,Indonesia,90,2022,764861.996,264809.509,1029671.5050000001,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,Japan,5,2022,0.017,1374.141,1374.1580000000001,5.0,0501 - 0511,"Products of animal origin, not elsewhere specified or included"
Singapore,Indonesia,89,2022,116190.419,9372.468,125562.88699999999,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,Japan,15,2022,28026.941,69612.001,97638.94200000001,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,Japan,7,2022,0.001,15761.377,15761.378,7.0,0701 - 0714,Edible vegetables and certain roots and tubers
Singapore,Japan,8,2022,15.602,14275.336,14290.938,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,Indonesia,88,2022,154881.704,12632.732,167514.436,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,Japan,9,2022,6730.416,13197.154,19927.57,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,Japan,10,2022,1.118,10352.471,10353.589,10.0,1001 - 1008,Cereals
Singapore,Indonesia,87,2022,430367.587,233408.254,663775.841,87.0,8701 - 8716,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"
Singapore,Japan,11,2022,982.972,11957.583,12940.555,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,Japan,12,2022,1419.926,2816.407,4236.3330000000005,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,Indonesia,86,2022,18396.503,2095.758,20492.261,86.0,8601 - 8609,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
Singapore,Japan,13,2022,522.633,368.502,891.135,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
Singapore,Japan,14,2022,428.346,19.966,448.312,14.0,1401 - 1404,Vegetable plaiting materials; vegetable products not elsewhere specified or included
Singapore,Indonesia,85,2022,8345531.361,5414696.524,13760227.885,85.0,8501 - 8548,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"
Singapore,Japan,36,2022,725.37,386.4,1111.77,36.0,3601 - 3606,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
Singapore,Japan,37,2022,21757.503,146422.803,168180.306,37.0,3701 - 3707,Photographic or cinematographic goods
Singapore,Indonesia,53,2022,250.947,1275.297,1526.2440000000001,53.0,5301 - 5311,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn
Singapore,Japan,38,2022,571604.039,558518.18,1130122.219,38.0,3801 - 3825,Miscellaneous chemical products
Singapore,Indonesia,62,2022,51577.433,44101.236,95678.669,62.0,6201 - 6217,"Articles of apparel and clothing accessories, not knitted or crocheted"
Singapore,Japan,59,2022,819.445,20881.58,21701.025,59.0,5901 - 5911,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"
Singapore,Japan,60,2022,3.186,134.196,137.382,60.0,6001 - 6006,Knitted or crocheted fabrics
Singapore,Indonesia,61,2022,86555.227,174834.225,261389.452,61.0,6101 - 6117,"Articles of apparel and clothing accessories, knitted or crocheted"
Singapore,Japan,61,2022,51934.628,12876.228,64810.856,61.0,6101 - 6117,"Articles of apparel and clothing accessories, knitted or crocheted"
Singapore,Japan,62,2022,94552.4,9077.761,103630.161,62.0,6201 - 6217,"Articles of apparel and clothing accessories, not knitted or crocheted"
Singapore,Indonesia,60,2022,68389.466,1937.287,70326.753,60.0,6001 - 6006,Knitted or crocheted fabrics
Singapore,Japan,63,2022,17567.634,5030.922,22598.555999999997,63.0,6301 - 6310,Other made up textile articles; sets; worn clothing and worn textile articles; rags
Singapore,Japan,64,2022,71063.775,3468.051,74531.826,64.0,6401 - 6406,"Footwear, gaiters and the like; parts of such articles"
Singapore,Indonesia,59,2022,29876.644,1639.971,31516.615,59.0,5901 - 5911,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"
Singapore,Japan,65,2022,7626.22,2243.267,9869.487000000001,65.0,6501 - 6507,Headgear and parts thereof
Singapore,Japan,66,2022,39.495,342.958,382.45300000000003,66.0,6601 - 6603,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"
Singapore,Indonesia,58,2022,6239.274,243.915,6483.189,58.0,5801 - 5811,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery
Singapore,Japan,67,2022,149.864,137.632,287.496,67.0,6701 - 6704,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair
Singapore,Japan,68,2022,6262.687,34230.665,40493.352,68.0,6801 - 6815,"Articles of stone, plaster, cement, asbestos, mica or similar materials"
Singapore,Indonesia,57,2022,2878.43,245.838,3124.268,57.0,5701 - 5705,Carpets and other textile floor coverings
Singapore,Japan,69,2022,3457.586,47113.688,50571.274000000005,69.0,6901 - 6914,Ceramic products
Singapore,Japan,70,2022,88392.397,164344.421,252736.818,70.0,7001 - 7020,Glass and glassware
Singapore,Indonesia,56,2022,25880.732,3257.329,29138.061,56.0,5601 - 5609,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"
Singapore,Japan,71,2022,473753.638,3093855.325,3567608.963,71.0,7101 - 7118,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
Singapore,Japan,72,2022,65631.239,515354.688,580985.927,72.0,7201 - 7229,Iron and steel
Singapore,Indonesia,55,2022,10659.302,133724.774,144384.076,55.0,5501 - 5516,Man-made staple fibres
Singapore,Japan,73,2022,60164.763,335586.63,395751.393,73.0,7301 - 7326,Articles of iron or steel
Singapore,Japan,74,2022,118889.756,131852.517,250742.273,74.0,7401 - 7419,Copper and articles thereof
Singapore,Indonesia,54,2022,33381.42,1702.151,35083.570999999996,54.0,5401 - 5408,"Sewing thread of man-made filaments, whether or not put up for retail sale"
Singapore,Japan,75,2022,11992.877,5960.384,17953.261,75.0,7501 - 7508,Nickel and articles thereof
Singapore,Japan,76,2022,103495.53,84790.826,188286.356,76.0,7601 - 7616,Aluminium and articles thereof
Singapore,Japan,58,2022,537.235,495.491,1032.726,58.0,5801 - 5811,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery
Singapore,Japan,57,2022,238.234,239.216,477.45000000000005,57.0,5701 - 5705,Carpets and other textile floor coverings
Singapore,Indonesia,63,2022,18398.175,4198.739,22596.913999999997,63.0,6301 - 6310,Other made up textile articles; sets; worn clothing and worn textile articles; rags
Singapore,Indonesia,68,2022,19285.173,5404.062,24689.235,68.0,6801 - 6815,"Articles of stone, plaster, cement, asbestos, mica or similar materials"
Singapore,Indonesia,72,2022,746475.741,68668.432,815144.1730000001,72.0,7201 - 7229,Iron and steel
Singapore,Japan,39,2022,424200.015,518457.21,942657.2250000001,39.0,3901 - 3926,Plastics and articles thereof
Singapore,Japan,40,2022,117351.938,104606.06,221957.998,40.0,4001 - 4017,Rubber and articles thereof
Singapore,Indonesia,71,2022,1962833.751,1259300.068,3222133.819,71.0,7101 - 7118,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
Singapore,Japan,41,2022,194.597,20.238,214.835,41.0,4101 - 4115,Raw hides and skins (other than furskins) and leather
Singapore,Japan,42,2022,636710.409,15999.166,652709.575,42.0,4201 - 4206,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
Singapore,Indonesia,70,2022,21034.461,5740.2,26774.661,70.0,7001 - 7020,Glass and glassware
Singapore,Japan,43,2022,3481.603,3.14,3484.743,43.0,4301 - 4304,Furskins and artificial fur; manufactures thereof
Singapore,Japan,44,2022,1622.331,2940.025,4562.356,44.0,4401 - 4421,Wood and articles of wood; wood charcoal
Singapore,Indonesia,69,2022,9688.308,4352.457,14040.765000000001,69.0,6901 - 6914,Ceramic products
Singapore,Japan,45,2022,0.031,23.214,23.244999999999997,45.0,4501 - 4504,Cork and articles of cork
Singapore,Japan,46,2022,26.242,174.573,200.815,46.0,4601 - 4602,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"
Singapore,Japan,47,2022,1136.043,35.873,1171.916,47.0,4701 - 4707,Pulp of wood or of other fibrous cellulosic material; waste and scrap of paper or paperboard
Singapore,Japan,56,2022,787.468,7117.852,7905.32,56.0,5601 - 5609,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"
Singapore,Japan,48,2022,13210.246,48676.546,61886.792,48.0,4801 - 4823,"Paper and paperboard; articles of paper pulp, of paper or of paperboard"
Singapore,Indonesia,67,2022,1228.205,331.565,1559.77,67.0,6701 - 6704,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair
Singapore,Japan,49,2022,64030.473,6661.629,70692.102,49.0,4901 - 4911,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
Singapore,Japan,50,2022,327.22,55.649,382.869,50.0,5001 - 5007,Silk
Singapore,Indonesia,66,2022,157.528,4.0,161.528,66.0,6601 - 6603,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"
Singapore,Japan,51,2022,2.6,20.868,23.468,51.0,5101 - 5113,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"
Singapore,Japan,52,2022,71.108,611.756,682.864,52.0,5201 - 5212,Cotton
Singapore,Indonesia,65,2022,6188.2,2436.669,8624.868999999999,65.0,6501 - 6507,Headgear and parts thereof
Singapore,Japan,53,2022,,18.728,18.728,53.0,5301 - 5311,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn
Singapore,Japan,54,2022,40.203,7113.114,7153.317,54.0,5401 - 5408,"Sewing thread of man-made filaments, whether or not put up for retail sale"
Singapore,Indonesia,64,2022,65942.444,54207.893,120150.337,64.0,6401 - 6406,"Footwear, gaiters and the like; parts of such articles"
Singapore,Japan,55,2022,0.725,17679.566,17680.290999999997,55.0,5501 - 5516,Man-made staple fibres
Singapore,"Korea, Rep.",61,2022,12325.033,7791.61,20116.643,61.0,6101 - 6117,"Articles of apparel and clothing accessories, knitted or crocheted"
Singapore,Indonesia,12,2022,6921.389,33901.903,40823.292,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,Saudi Arabia,36,2022,0.206,,0.206,36.0,3601 - 3606,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
Singapore,Malaysia,88,2022,319649.733,56550.788,376200.521,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,Malaysia,68,2022,28392.973,556332.851,584725.824,68.0,6801 - 6815,"Articles of stone, plaster, cement, asbestos, mica or similar materials"
Singapore,Malaysia,69,2022,8264.815,27704.946,35969.761,69.0,6901 - 6914,Ceramic products
Singapore,"Hong Kong, China",56,2022,398.076,372.556,770.6320000000001,56.0,5601 - 5609,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"
Singapore,Malaysia,70,2022,22612.37,85293.723,107906.093,70.0,7001 - 7020,Glass and glassware
Singapore,Malaysia,71,2022,3069058.96,917397.347,3986456.307,71.0,7101 - 7118,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
Singapore,"Hong Kong, China",55,2022,310.069,131.415,441.48400000000004,55.0,5501 - 5516,Man-made staple fibres
Singapore,Malaysia,72,2022,522574.957,503383.558,1025958.515,72.0,7201 - 7229,Iron and steel
Singapore,Malaysia,73,2022,458893.18,706993.938,1165887.118,73.0,7301 - 7326,Articles of iron or steel
Singapore,"Hong Kong, China",54,2022,508.017,206.78,714.797,54.0,5401 - 5408,"Sewing thread of man-made filaments, whether or not put up for retail sale"
Singapore,Malaysia,74,2022,173476.926,240684.4,414161.326,74.0,7401 - 7419,Copper and articles thereof
Singapore,Malaysia,75,2022,14421.511,8955.482,23376.993000000002,75.0,7501 - 7508,Nickel and articles thereof
Singapore,"Hong Kong, China",53,2022,0.779,0.955,1.734,53.0,5301 - 5311,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn
Singapore,Malaysia,76,2022,261965.073,325979.96,587945.033,76.0,7601 - 7616,Aluminium and articles thereof
Singapore,Malaysia,78,2022,12820.947,4200.835,17021.782,78.0,7801 - 7806,Lead and articles thereof
Singapore,"Hong Kong, China",52,2022,51.434,217.113,268.547,52.0,5201 - 5212,Cotton
Singapore,Malaysia,79,2022,30049.198,6658.577,36707.775,79.0,7901 - 7907,Zinc and articles thereof
Singapore,Malaysia,80,2022,46940.414,19493.188,66433.602,80.0,8001 - 8007,Tin and articles thereof
Singapore,"Hong Kong, China",51,2022,84.78,120.132,204.912,51.0,5101 - 5113,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"
Singapore,Malaysia,81,2022,7362.296,4876.028,12238.324,81.0,8101 - 8113,Other base metals; cermets; articles thereof
Singapore,Malaysia,82,2022,116288.583,18237.296,134525.879,82.0,8201 - 8215,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"
Singapore,"Hong Kong, China",50,2022,1.989,21.677,23.666,50.0,5001 - 5007,Silk
Singapore,Malaysia,83,2022,75105.339,63098.209,138203.548,83.0,8301 - 8311,Miscellaneous articles of base metal
Singapore,Malaysia,84,2022,5330547.033,6947099.23,12277646.263,84.0,8401 - 8487,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"
Singapore,"Hong Kong, China",49,2022,20123.177,3684.083,23807.26,49.0,4901 - 4911,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
Singapore,Malaysia,85,2022,19258240.61,22223960.94,41482201.55,85.0,8501 - 8548,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"
Singapore,Malaysia,86,2022,11026.852,3990.158,15017.01,86.0,8601 - 8609,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
Singapore,"Hong Kong, China",48,2022,18202.109,6795.983,24998.092,48.0,4801 - 4823,"Paper and paperboard; articles of paper pulp, of paper or of paperboard"
Singapore,"Hong Kong, China",57,2022,172.501,75.579,248.07999999999998,57.0,5701 - 5705,Carpets and other textile floor coverings
Singapore,Malaysia,67,2022,211.427,183.207,394.634,67.0,6701 - 6704,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair
Singapore,Malaysia,66,2022,96.314,684.11,780.424,66.0,6601 - 6603,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"
Singapore,Malaysia,56,2022,4755.172,12680.544,17435.716,56.0,5601 - 5609,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"
Singapore,Malaysia,48,2022,100811.775,314268.939,415080.71400000004,48.0,4801 - 4823,"Paper and paperboard; articles of paper pulp, of paper or of paperboard"
Singapore,Malaysia,49,2022,42108.287,59464.056,101572.343,49.0,4901 - 4911,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
Singapore,"Hong Kong, China",66,2022,159.403,37.448,196.851,66.0,6601 - 6603,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"
Singapore,Malaysia,50,2022,1281.797,1124.237,2406.034,50.0,5001 - 5007,Silk
Singapore,Malaysia,51,2022,127.633,12.945,140.578,51.0,5101 - 5113,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"
Singapore,"Hong Kong, China",65,2022,2237.326,507.871,2745.197,65.0,6501 - 6507,Headgear and parts thereof
Singapore,Malaysia,52,2022,927.069,4344.128,5271.197,52.0,5201 - 5212,Cotton
Singapore,Malaysia,53,2022,56.279,83.792,140.071,53.0,5301 - 5311,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn
Singapore,"Hong Kong, China",64,2022,26410.344,6531.949,32942.293,64.0,6401 - 6406,"Footwear, gaiters and the like; parts of such articles"
Singapore,Malaysia,54,2022,6207.708,7478.853,13686.561,54.0,5401 - 5408,"Sewing thread of man-made filaments, whether or not put up for retail sale"
Singapore,Malaysia,55,2022,3074.457,11746.93,14821.387,55.0,5501 - 5516,Man-made staple fibres
Singapore,"Hong Kong, China",63,2022,23507.489,2394.057,25901.546000000002,63.0,6301 - 6310,Other made up textile articles; sets; worn clothing and worn textile articles; rags
Singapore,Malaysia,57,2022,1041.868,1832.441,2874.309,57.0,5701 - 5705,Carpets and other textile floor coverings
Singapore,"Hong Kong, China",58,2022,333.05,1073.565,1406.615,58.0,5801 - 5811,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery
Singapore,"Hong Kong, China",62,2022,22791.991,6859.979,29651.97,62.0,6201 - 6217,"Articles of apparel and clothing accessories, not knitted or crocheted"
Singapore,Malaysia,58,2022,2729.402,4363.608,7093.01,58.0,5801 - 5811,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery
Singapore,Malaysia,59,2022,12360.313,10565.526,22925.839,59.0,5901 - 5911,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"
Singapore,"Hong Kong, China",61,2022,28358.692,7443.453,35802.145,61.0,6101 - 6117,"Articles of apparel and clothing accessories, knitted or crocheted"
Singapore,Malaysia,60,2022,1447.958,45651.858,47099.816,60.0,6001 - 6006,Knitted or crocheted fabrics
Singapore,Malaysia,61,2022,62672.133,63458.329,126130.462,61.0,6101 - 6117,"Articles of apparel and clothing accessories, knitted or crocheted"
Singapore,"Hong Kong, China",60,2022,4.074,1503.617,1507.691,60.0,6001 - 6006,Knitted or crocheted fabrics
Singapore,Malaysia,62,2022,103744.869,33028.367,136773.236,62.0,6201 - 6217,"Articles of apparel and clothing accessories, not knitted or crocheted"
Singapore,Malaysia,63,2022,25030.075,16985.485,42015.56,63.0,6301 - 6310,Other made up textile articles; sets; worn clothing and worn textile articles; rags
Singapore,"Hong Kong, China",59,2022,1032.878,236.214,1269.0919999999999,59.0,5901 - 5911,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"
